# Entropy Sorting merger, performed at 12-09-2025 15:47:07
# star_mass = 17.2005276668275151
# num_shells = 3904
# chemical_species = h1, he3, he4, c12, n14, o16
id      mass                      dm                        density                   entropy                   passive_scalar            mean_mu                   h1                        he3                       he4                       c12                       n14                       o16                       
92      7.5898418417357305e-01    7.8930867457238651e-03    6.1232014289262224e+00    1.4721530336340263e+09    1.0000000000000000e+00    7.7401579602261117e-01    4.4327895819682650e-01    3.8420401063747562e-08    5.4288539604182773e-01    9.8889801564132595e-05    8.7373944289012469e-03    6.0457584994795478e-04    
93      7.6733704080857856e-01    8.3528566350055383e-03    5.1194527495114013e+00    1.4721531086472061e+09    1.0000000000000000e+00    7.7401579576812096e-01    4.4327895854146987e-01    3.8420607407358269e-08    5.4288539569344796e-01    9.8889781091205815e-05    8.7373944519610700e-03    6.0457585089110713e-04    
94      7.7568989744358408e-01    8.3528566350055383e-03    5.1094696396187267e+00    1.4721552099544003e+09    1.0000000000000000e+00    7.7401579576571256e-01    4.4327895854472882e-01    3.8420609136014249e-08    5.4288539569016692e-01    9.8889780975967538e-05    8.7373944520878731e-03    6.0457585089984211e-04    
95      7.8404275407858959e-01    8.3528566350055383e-03    5.0995051858312079e+00    1.4721573040033436e+09    1.0000000000000000e+00    7.7401579576331103e-01    4.4327895854797850e-01    3.8420610855278295e-08    5.4288539568689542e-01    9.8889780862214320e-05    8.7373944522129640e-03    6.0457585090854967e-04    
96      7.9186128199092476e-01    7.8185279123351454e-03    6.1348402920084038e+00    1.4721576328656044e+09    1.0000000000000000e+00    7.7401579602569881e-01    4.4327895819264129e-01    3.8420398296780172e-08    5.4288539604607888e-01    9.8889801934846336e-05    8.7373944284790291e-03    6.0457584993620333e-04    
97      8.0023016741069586e-01    8.3688854197711340e-03    5.0895497234950957e+00    1.4721593959662876e+09    1.0000000000000000e+00    7.7401579576091395e-01    4.4327895855122207e-01    3.8420612566862069e-08    5.4288539568363037e-01    9.8889780749817710e-05    8.7373944523364902e-03    6.0457585091723846e-04    
98      8.0859905283046696e-01    8.3688854197711340e-03    5.0796032401601190e+00    1.4721614875712907e+09    1.0000000000000000e+00    7.7401579575852120e-01    4.4327895855445965e-01    3.8420614270801277e-08    5.4288539568037153e-01    9.8889780638762719e-05    8.7373944524584690e-03    6.0457585092590861e-04    
99      8.1641758074280324e-01    7.8185279123362678e-03    6.1464563987094474e+00    1.4721623891787186e+09    1.0000000000000000e+00    7.7401579602878301e-01    4.4327895818846036e-01    3.8420395527010307e-08    5.4288539605032637e-01    9.8889802308609219e-05    8.7373944280532533e-03    6.0457584992445524e-04    
100     8.2478646616257434e-01    8.3688854197711340e-03    5.0696751585173860e+00    1.4721635799911571e+09    1.0000000000000000e+00    7.7401579575613522e-01    4.4327895855768817e-01    3.8420615965527056e-08    5.4288539567712191e-01    9.8889780529136693e-05    8.7373944525788016e-03    6.0457585093455187e-04    
101     8.3315535158234544e-01    8.3688854197711340e-03    5.0597653719214470e+00    1.4721656759237082e+09    1.0000000000000000e+00    7.7401579575375590e-01    4.4327895856090765e-01    3.8420617651111431e-08    5.4288539567388172e-01    9.8889780420919560e-05    8.7373944526975174e-03    6.0457585094316878e-04    
102     8.4097387949468172e-01    7.8185279123362678e-03    6.1581053548134967e+00    1.4721673248826168e+09    1.0000000000000000e+00    7.7401579603187864e-01    4.4327895818426361e-01    3.8420392741186031e-08    5.4288539605459052e-01    9.8889802687247936e-05    8.7373944276218345e-03    6.0457584991265403e-04    
103     8.4934276491445282e-01    8.3688854197711340e-03    5.0498737747789582e+00    1.4721677780629327e+09    1.0000000000000000e+00    7.7401579575138291e-01    4.4327895856411820e-01    3.8420619327626737e-08    5.4288539567065064e-01    9.8889780314091386e-05    8.7373944528146338e-03    6.0457585095175924e-04    
104     8.5771165033422392e-01    8.3688854197711340e-03    5.0400002625335425e+00    1.4721698890982103e+09    1.0000000000000000e+00    7.7401579574901680e-01    4.4327895856731997e-01    3.8420620995145613e-08    5.4288539566742844e-01    9.8889780208632558e-05    8.7373944529301750e-03    6.0457585096032379e-04    
105     8.6399463109166619e-01    6.2829807574423238e-03    5.0313743650578697e+00    1.4721716919020851e+09    1.0000000000000000e+00    7.7401579574695101e-01    4.4327895857011501e-01    3.8420622447042584e-08    5.4288539566461591e-01    9.8889780117497925e-05    8.7373944530299563e-03    6.0457585096779839e-04    
106     8.7181315900400247e-01    7.8185279123362678e-03    6.1697874744175012e+00    1.4721724334959304e+09    1.0000000000000000e+00    7.7401579603498605e-01    4.4327895818005097e-01    3.8420389939184438e-08    5.4288539605887132e-01    9.8889803070831048e-05    8.7373944271846929e-03    6.0457584990079914e-04    
107     8.7809613976144474e-01    6.2829807574423238e-03    5.0239853635583405e+00    1.4721732931779652e+09    1.0000000000000000e+00    7.7401579574518287e-01    4.4327895857250732e-01    3.8420623687247738e-08    5.4288539566220861e-01    9.8889780040089007e-05    8.7373944531146698e-03    6.0457585097419464e-04    
108     8.8437912051888701e-01    6.2829807574423238e-03    5.0166064032347766e+00    1.4721749034325423e+09    1.0000000000000000e+00    7.7401579574341817e-01    4.4327895857489474e-01    3.8420624922490794e-08    5.4288539565980642e-01    9.8889779963423391e-05    8.7373944531985315e-03    6.0457585098057647e-04    
109     8.9066210127632928e-01    6.2829807574423238e-03    5.0092374413334380e+00    1.4721765237941396e+09    1.0000000000000000e+00    7.7401579574165735e-01    4.4327895857727734e-01    3.8420626152803119e-08    5.4288539565740912e-01    9.8889779887493094e-05    8.7373944532815450e-03    6.0457585098694421e-04    
110     8.9848062918866556e-01    7.8185279123362678e-03    6.1815030786396941e+00    1.4721777054049532e+09    1.0000000000000000e+00    7.7401579603810522e-01    4.4327895817582225e-01    3.8420387120881015e-08    5.4288539606316910e-01    9.8889803459428243e-05    8.7373944267417503e-03    6.0457584988889016e-04    
111     9.0476360994610783e-01    6.2829807574423238e-03    5.0018784354103296e+00    1.4721781553884532e+09    1.0000000000000000e+00    7.7401579573990009e-01    4.4327895857965516e-01    3.8420627378216252e-08    5.4288539565501681e-01    9.8889779812290216e-05    8.7373944533637206e-03    6.0457585099329785e-04    
112     9.1104659070355010e-01    6.2829807574423238e-03    4.9945293433282671e+00    1.4721797993382409e+09    1.0000000000000000e+00    7.7401579573814594e-01    4.4327895858202826e-01    3.8420628598761917e-08    5.4288539565262917e-01    9.8889779737806882e-05    8.7373944534450704e-03    6.0457585099963772e-04    
113     9.1732957146099237e-01    6.2829807574423238e-03    4.9871901232536890e+00    1.4721814567632003e+09    1.0000000000000000e+00    7.7401579573639534e-01    4.4327895858439664e-01    3.8420629814472029e-08    5.4288539565024652e-01    9.8889779664035286e-05    8.7373944535256015e-03    6.0457585100596371e-04    
114     9.2361255221843463e-01    6.2829807574423238e-03    4.9798607336534779e+00    1.4721831287796445e+09    1.0000000000000000e+00    7.7401579573464829e-01    4.4327895858676036e-01    3.8420631025378710e-08    5.4288539564786864e-01    9.8889779590967731e-05    8.7373944536053242e-03    6.0457585101227605e-04    
115     9.3143108013077092e-01    7.8185279123362678e-03    6.1932524940671572e+00    1.4721831309327071e+09    1.0000000000000000e+00    7.7401579604123627e-01    4.4327895817157742e-01    3.8420384286149705e-08    5.4288539606748387e-01    9.8889803853110373e-05    8.7373944262929236e-03    6.0457584987692653e-04    
116     9.3771956950325530e-01    6.2884893724844369e-03    4.9725379213869960e+00    1.4721848173672976e+09    1.0000000000000000e+00    7.7401579573290391e-01    4.4327895858912048e-01    3.8420632232043067e-08    5.4288539564549454e-01    9.8889779518564791e-05    8.7373944536842801e-03    6.0457585101857754e-04    
117     9.4400805887573969e-01    6.2884893724844369e-03    4.9652216689305240e+00    1.4721865234111869e+09    1.0000000000000000e+00    7.7401579573116230e-01    4.4327895859147709e-01    3.8420633434489364e-08    5.4288539564312388e-01    9.8889779446820097e-05    8.7373944537624780e-03    6.0457585102486841e-04    
118     9.5029654824822407e-01    6.2884893724844369e-03    4.9579151410984297e+00    1.4721882474060743e+09    1.0000000000000000e+00    7.7401579572942381e-01    4.4327895859382910e-01    3.8420634632221791e-08    5.4288539564075800e-01    9.8889779375757801e-05    8.7373944538398918e-03    6.0457585103114583e-04    
119     9.5811507616056035e-01    7.8185279123362678e-03    6.2050360528905371e+00    1.4721887003390822e+09    1.0000000000000000e+00    7.7401579604437898e-01    4.4327895816731633e-01    3.8420381434862793e-08    5.4288539607181574e-01    9.8889804251949402e-05    8.7373944258381259e-03    6.0457584986490761e-04    
120     9.6440356553304474e-01    6.2884893724844369e-03    4.9506182974239428e+00    1.4721899904554579e+09    1.0000000000000000e+00    7.7401579572768853e-01    4.4327895859617661e-01    3.8420635825273554e-08    5.4288539563839688e-01    9.8889779305370393e-05    8.7373944539165284e-03    6.0457585103741002e-04    
121     9.7069205490552912e-01    6.2884893724844369e-03    4.9433310977269338e+00    1.4721917536582887e+09    1.0000000000000000e+00    7.7401579572595658e-01    4.4327895859851962e-01    3.8420637013678137e-08    5.4288539563604021e-01    9.8889779235650420e-05    8.7373944539924000e-03    6.0457585104366132e-04    
122     9.7698054427801351e-01    6.2884893724844369e-03    4.9360535021111378e+00    1.4721935381087193e+09    1.0000000000000000e+00    7.7401579572422818e-01    4.4327895860085831e-01    3.8420638197469328e-08    5.4288539563368809e-01    9.8889779166590482e-05    8.7373944540675100e-03    6.0457585104989949e-04    
123     9.8479907219034979e-01    7.8185279123362678e-03    6.2168540930457032e+00    1.4721944038196266e+09    1.0000000000000000e+00    7.7401579604753412e-01    4.4327895816303881e-01    3.8420378566890932e-08    5.4288539607616504e-01    9.8889804656018541e-05    8.7373944253772793e-03    6.0457584985283295e-04    
124     9.9108756156283417e-01    6.2884893724844369e-03    4.9287854709616239e+00    1.4721953448957956e+09    1.0000000000000000e+00    7.7401579572250279e-01    4.4327895860319250e-01    3.8420639376681247e-08    5.4288539563134053e-01    9.8889779098183261e-05    8.7373944541418724e-03    6.0457585105612498e-04    
125     9.9737605093531856e-01    6.2884893724844369e-03    4.9215269649414717e+00    1.4721971751032710e+09    1.0000000000000000e+00    7.7401579572078050e-01    4.4327895860552247e-01    3.8420640551348352e-08    5.4288539562899729e-01    9.8889779030421438e-05    8.7373944542154906e-03    6.0457585106233767e-04    
126     1.0057669708152515e+00    8.3909198799328594e-03    4.9130647629230930e+00    1.4721993973719211e+09    1.0000000000000000e+00    7.7401579571877410e-01    4.4327895860823685e-01    3.8420641917114771e-08    5.4288539562626759e-01    9.8889778952077070e-05    8.7373944543005615e-03    6.0457585106957440e-04    
127     1.0135039405746242e+00    7.7369697593726861e-03    6.2286452162978776e+00    1.4722001983221786e+09    1.0000000000000000e+00    7.7401579605068438e-01    4.4327895815876717e-01    3.8420375697149263e-08    5.4288539608050901e-01    9.8889805063257007e-05    8.7373944249127256e-03    6.0457584984076535e-04    
128     1.0218948604545570e+00    8.3909198799328594e-03    4.9034089855188396e+00    1.4722019181967154e+09    1.0000000000000000e+00    7.7401579571648604e-01    4.4327895861133249e-01    3.8420643470534034e-08    5.4288539562315463e-01    9.8889778863633292e-05    8.7373944543965246e-03    6.0457585107782550e-04    
129     1.0302857803344898e+00    8.3909198799328594e-03    4.8937699256475140e+00    1.4722044873946435e+09    1.0000000000000000e+00    7.7401579571420320e-01    4.4327895861442068e-01    3.8420645016081820e-08    5.4288539562004923e-01    9.8889778776293895e-05    8.7373944544912215e-03    6.0457585108605492e-04    
130     1.0380227500938626e+00    7.7369697593726861e-03    6.2404088827948838e+00    1.4722060771784954e+09    1.0000000000000000e+00    7.7401579605383042e-01    4.4327895815450152e-01    3.8420372825857430e-08    5.4288539608484732e-01    9.8889805473628410e-05    8.7373944244445115e-03    6.0457584982870534e-04    
131     1.0464136699737954e+00    8.3909198799328594e-03    4.8841474928598556e+00    1.4722071074725266e+09    1.0000000000000000e+00    7.7401579571192591e-01    4.4327895861750161e-01    3.8420646553844553e-08    5.4288539561695148e-01    9.8889778690042102e-05    8.7373944545846658e-03    6.0457585109426298e-04    
132     1.0527100211289515e+00    6.2963511551560342e-03    4.8757419121877508e+00    1.4722093893460517e+09    1.0000000000000000e+00    7.7401579570993728e-01    4.4327895862019179e-01    3.8420647892940201e-08    5.4288539561424665e-01    9.8889778615492848e-05    8.7373944546653703e-03    6.0457585110142826e-04    
133     1.0590063722841077e+00    6.2963511551560342e-03    4.8685431407818793e+00    1.4722114265535550e+09    1.0000000000000000e+00    7.7401579570823520e-01    4.4327895862249428e-01    3.8420649036775975e-08    5.4288539561193172e-01    9.8889778552170048e-05    8.7373944547338833e-03    6.0457585110755996e-04    
134     1.0667433420434804e+00    7.7369697593726861e-03    6.2522073374540286e+00    1.4722120582863238e+09    1.0000000000000000e+00    7.7401579605698834e-01    4.4327895815021939e-01    3.8420369937838907e-08    5.4288539608920316e-01    9.8889805889342409e-05    8.7373944239701150e-03    6.0457584981658894e-04    
135     1.0730396931986366e+00    6.2963511551560342e-03    4.8613535999895507e+00    1.4722134960548584e+09    1.0000000000000000e+00    7.7401579570653611e-01    4.4327895862479288e-01    3.8420650176360238e-08    5.4288539560962068e-01    9.8889778489435196e-05    8.7373944548017179e-03    6.0457585111368028e-04    
136     1.0793360443537927e+00    6.2963511551560342e-03    4.8541732528091615e+00    1.4722155988741686e+09    1.0000000000000000e+00    7.7401579570483958e-01    4.4327895862708760e-01    3.8420651311732002e-08    5.4288539560731375e-01    9.8889778427281436e-05    8.7373944548688846e-03    6.0457585111978933e-04    
137     1.0856323955089489e+00    6.2963511551560342e-03    4.8470020624931029e+00    1.4722177360273116e+09    1.0000000000000000e+00    7.7401579570314627e-01    4.4327895862937855e-01    3.8420652442930871e-08    5.4288539560501048e-01    9.8889778365701870e-05    8.7373944549353922e-03    6.0457585112588721e-04    
138     1.0933693652683216e+00    7.7369697593726861e-03    6.2640409313394727e+00    1.4722181318837466e+09    1.0000000000000000e+00    7.7401579606015847e-01    4.4327895814592067e-01    3.8420367032961596e-08    5.4288539609357656e-01    9.8889806310474763e-05    8.7373944234894457e-03    6.0457584980441585e-04    
139     1.0996657164234778e+00    6.2963511551560342e-03    4.8398399925443671e+00    1.4722199085214024e+09    1.0000000000000000e+00    7.7401579570145562e-01    4.4327895863166578e-01    3.8420653569997139e-08    5.4288539560271132e-01    9.8889778304689721e-05    8.7373944550012475e-03    6.0457585113197414e-04    
